Estabelecimento	Data	Série	Número do Documento	Participante	CFOP	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros
1	8/26/2011	1	0001153	1	1352	IPI	49	0.00	200.00	0.00	0.00	0.00
1	8/26/2011	1	0001153	1	1352	PIS	01	1.65	200.00	3.30	0.00	0.00
1	8/26/2011	1	0001153	1	1352	COFINS	01	7.60	200.00	15.20	0.00	0.00
1	8/26/2011	1	0001417	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/26/2011	1	0001417	12704	1101	PIS	06	0.00	80.00	1.32	0.00	0.00
1	8/26/2011	1	0001417	12704	1101	COFINS	06	0.00	80.00	6.08	0.00	0.00
1	8/26/2011	1	0001418	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/26/2011	1	0001418	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/26/2011	1	0001418	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/26/2011	1	0001419	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/26/2011	1	0001419	12704	1101	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/26/2011	1	0001419	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/26/2011	1	0001419	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/26/2011	1	0001420	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/26/2011	1	0001420	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/26/2011	1	0001420	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/26/2011	1	0001421	12704	1902	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/26/2011	1	0001421	12704	1902	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/26/2011	1	0001421	12704	1902	PIS	06	0.00	1000.00	0.00	0.00	0.00
1	8/26/2011	1	0001421	12704	1902	COFINS	06	0.00	1000.00	0.00	0.00	0.00
1	8/26/2011	1	0001432	12704	1101	ICMS	00	17.00	1111.00	188.87	0.00	0.00
1	8/26/2011	1	0001432	12704	1101	IPI	00	5.00	1111.00	55.55	0.00	0.00
1	8/26/2011	1	0001432	12704	1101	PIS	06	0.00	1111.00	18.33	0.00	0.00
1	8/26/2011	1	0001432	12704	1101	COFINS	06	0.00	1111.00	84.44	0.00	0.00
1	8/29/2011	1	0001600	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/29/2011	1	0001600	12704	1101	PIS	06	0.00	140.00	2.32	0.00	0.00
1	8/29/2011	1	0001600	12704	1101	COFINS	06	0.00	140.00	10.64	0.00	0.00
1	8/29/2011	1	0001601	12704	1101	ICMS	00	17.00	140.00	23.80	0.00	0.00
1	8/29/2011	1	0001601	12704	1101	IPI	49	5.00	140.00	7.00	0.00	0.00
1	8/29/2011	1	0001601	12704	1101	PIS	06	0.00	140.00	2.32	0.00	0.00
1	8/29/2011	1	0001601	12704	1101	COFINS	06	0.00	140.00	10.64	0.00	0.00
1	8/30/2011	UN	0000547	1	1101	ICMS	00	17.00	1221.00	207.57	0.00	0.00
1	8/30/2011	UN	0000547	1	1101	IPI	01	0.00	0.00	0.00	0.00	1221.00
1	8/30/2011	UN	0000547	1	1101	PIS	06	0.00	1221.00	20.15	0.00	0.00
1	8/30/2011	UN	0000547	1	1101	COFINS	06	0.00	1221.00	77.53	0.00	0.00
1	8/30/2011	1	0001603	12704	1101	ICMS	00	17.00	370.00	62.90	0.00	0.00
1	8/30/2011	1	0001603	12704	1101	IPI	00	5.00	370.00	18.50	0.00	0.00
1	8/30/2011	1	0001603	12704	1101	PIS	06	0.00	370.00	6.11	0.00	0.00
1	8/30/2011	1	0001603	12704	1101	COFINS	06	0.00	370.00	28.12	0.00	0.00
1	8/30/2011	GRAOS	0002345	90000035		ICMS	40	0.00	0.00	0.00	22102.38	0.00
1	8/30/2011	GRAOS	0002345	90000035		IPI	02	0.00	0.00	0.00	22102.38	0.00
1	8/30/2011	GRAOS	0002345	90000035		PIS	06	0.00	22102.38	0.00	0.00	0.00
1	8/30/2011	GRAOS	0002345	90000035		COFINS	06	0.00	22102.38	0.00	0.00	0.00
1	8/30/2011	UN	0030082	1	1101	ICMS	00	17.00	84700.00	14399.00	0.00	0.00
1	8/30/2011	UN	0030082	1	1101	IPI	01	0.00	0.00	0.00	0.00	84700.00
1	8/30/2011	UN	0030082	1	1101	PIS	06	0.00	84700.00	1397.55	0.00	0.00
1	8/30/2011	UN	0030082	1	1101	COFINS	06	0.00	84700.00	5378.45	0.00	0.00
1	8/30/2011	UN	0030087	1	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/30/2011	UN	0030087	1	1101	PIS	06	0.00	1.00	0.02	0.00	0.00
1	8/30/2011	UN	0030087	1	1101	COFINS	06	0.00	1.00	0.08	0.00	0.00
1	8/30/2011	UN	0300811	12704	1101	ICMS	00	17.00	10.00	1.70	0.00	0.00
1	8/30/2011	UN	0300811	12704	1101	IPI	00	5.00	10.00	0.50	0.00	0.00
1	8/30/2011	UN	0300811	12704	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/30/2011	UN	0300811	12704	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/30/2011	UN	9300811	12704	1101	ICMS	00	17.00	50.00	8.50	0.00	0.00
1	8/30/2011	UN	9300811	12704	1101	IPI	00	5.00	50.00	2.50	0.00	0.00
1	8/30/2011	UN	9300811	12704	1101	PIS	06	0.00	50.00	0.83	0.00	0.00
1	8/30/2011	UN	9300811	12704	1101	COFINS	06	0.00	50.00	3.80	0.00	0.00
1	8/31/2011	1	0001444	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	1	0001444	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/31/2011	1	0001444	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/31/2011	1	0001445	12704	1101	ICMS	00	17.00	200.00	34.00	0.00	0.00
1	8/31/2011	1	0001445	12704	1101	IPI	49	5.00	200.00	10.00	0.00	0.00
1	8/31/2011	1	0001445	12704	1101	PIS	06	0.00	200.00	3.30	0.00	0.00
1	8/31/2011	1	0001445	12704	1101	COFINS	06	0.00	200.00	15.20	0.00	0.00
1	8/31/2011	1	0001446	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	1	0001446	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/31/2011	1	0001446	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/31/2011	1	0001447	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/31/2011	1	0001447	12704	1101	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/31/2011	1	0001447	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/31/2011	1	0001447	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/31/2011	1	0001448	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	1	0001448	12704	1101	PIS	06	0.00	140.00	2.32	0.00	0.00
1	8/31/2011	1	0001448	12704	1101	COFINS	06	0.00	140.00	10.64	0.00	0.00
1	8/31/2011	1	0001449	12704	1101	ICMS	00	17.00	140.00	23.80	0.00	0.00
1	8/31/2011	1	0001449	12704	1101	IPI	49	5.00	140.00	7.00	0.00	0.00
1	8/31/2011	1	0001449	12704	1101	PIS	06	0.00	140.00	2.32	0.00	0.00
1	8/31/2011	1	0001449	12704	1101	COFINS	06	0.00	140.00	10.64	0.00	0.00
1	8/31/2011	UN	0003208	1	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	UN	0003208	1	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/31/2011	UN	0003208	1	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/31/2011	UN	0003308	1	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	UN	0003308	1	1101	IPI	00	5.00	10.00	0.50	0.00	0.00
1	8/31/2011	UN	0003308	1	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/31/2011	UN	0003308	1	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/31/2011	UN	0003408	1	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	UN	0003408	1	1101	IPI	00	5.00	10.00	0.50	0.00	0.00
1	8/31/2011	UN	0003408	1	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/31/2011	UN	0003408	1	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/31/2011	UN	0032081	1	1101	ICMS	00	17.00	10.00	1.70	0.00	0.00
1	8/31/2011	UN	0032081	1	1101	IPI	49	5.00	10.00	0.50	0.00	0.00
1	8/31/2011	UN	0032081	1	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/31/2011	UN	0032081	1	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/31/2011	UN	0033081	1	1101	ICMS	00	17.00	10.00	1.70	0.00	0.00
1	8/31/2011	UN	0033081	1	1101	IPI	49	5.00	10.00	0.50	0.00	0.00
1	8/31/2011	UN	0033081	1	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/31/2011	UN	0033081	1	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/31/2011	5	0076726	70		ICMS	00	25.00	82124.56	20531.14	0.00	0.00
1	8/31/2011	5	0076726	70		IPI	51	0.00	0.00	0.00	0.00	57124.56
1	8/31/2011	5	0076726	70		IPI	50	8.00	25000.00	2000.00	0.00	0.00
1	8/31/2011	5	0076726	70		PIS	01	1.65	82124.56	1355.06	0.00	0.00
1	8/31/2011	5	0076726	70		COFINS	01	7.60	54123.99	4113.42	0.00	0.00
1	8/31/2011	5	0076726	70		COFINS	04	7.60	28000.57	2128.04	0.00	0.00
1	8/31/2011	5	0076726	70		PIS/ST	05	0.00	84124.56	0.00	0.00	0.00
1	8/31/2011	5	0076727	81		ICMS	00	25.00	82124.56	20531.14	0.00	0.00
1	8/31/2011	5	0076727	81		IPI	51	0.00	0.00	0.00	0.00	57124.56
1	8/31/2011	5	0076727	81		IPI	50	8.00	25000.00	2000.00	0.00	0.00
1	8/31/2011	5	0076727	81		PIS	01	1.65	82124.56	1355.06	0.00	0.00
1	8/31/2011	5	0076727	81		COFINS	01	7.60	54123.99	4113.42	0.00	0.00
1	8/31/2011	5	0076727	81		COFINS	04	7.60	28000.57	2128.04	0.00	0.00
1	8/31/2011	5	0076727	81		PIS/ST	05	0.00	84124.56	0.00	0.00	0.00
1	8/31/2011	5	0076727	81		COFINS/ST	05	0.00	84124.56	0.00	0.00	0.00
1	8/31/2011	5	0076728	81		ICMS	00	25.00	82124.56	20531.14	0.00	0.00
1	8/31/2011	5	0076728	81		IPI	51	0.00	0.00	0.00	0.00	57124.56
1	8/31/2011	5	0076728	81		IPI	50	8.00	25000.00	2000.00	0.00	0.00
1	8/31/2011	5	0076728	81		PIS	01	1.65	82124.56	1355.06	0.00	0.00
1	8/31/2011	5	0076728	81		COFINS	01	7.60	54123.99	4113.42	0.00	0.00
1	8/31/2011	5	0076728	81		COFINS	04	7.60	28000.57	2128.04	0.00	0.00
1	8/31/2011	5	0076728	81		PIS/ST	05	0.00	84124.56	0.00	0.00	0.00
1	8/31/2011	5	0076728	81		COFINS/ST	05	0.00	84124.56	0.00	0.00	0.00
1	8/31/2011	5	0076729	22		ICMS	00	25.00	1809.00	452.25	0.00	0.00
1	8/31/2011	5	0076729	22		IPI	51	0.00	0.00	0.00	0.00	1243.00
1	8/31/2011	5	0076729	22		IPI	50	8.00	566.00	45.28	0.00	0.00
1	8/31/2011	5	0076729	22		PIS	01	1.65	1787.00	29.49	0.00	0.00
1	8/31/2011	5	0076729	22		PIS	02	1.65	22.00	0.36	0.00	0.00
1	8/31/2011	5	0076729	22		COFINS	01	7.60	1809.00	137.48	0.00	0.00
1	8/31/2011	5	0076730	83	6118	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	5	0076730	83	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	5	0076730	83	6118	COFINS	04	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	5	0076730	83	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	11	0290857	13		ICMS	90	0.00	0.00	0.00	0.00	1670.19
1	8/31/2011	11	0290857	13		ICMS	00	7.00	20711.86	1449.80	0.00	0.00
1	8/31/2011	11	0290857	13	6101	ICMS	00	7.00	260.95	18.26	0.00	0.00
1	8/31/2011	11	0290857	13		IPI	51	0.00	0.00	0.00	0.00	20750.87
1	8/31/2011	11	0290857	13		IPI	50	5.00	1631.18	81.56	0.00	0.00
1	8/31/2011	11	0290857	13	6101	IPI	52	0.00	0.00	0.00	218.43	0.00
1	8/31/2011	11	0290857	13		PIS	01	1.65	22382.05	369.29	0.00	0.00
1	8/31/2011	11	0290857	13	6101	PIS	02	1.65	260.95	4.31	0.00	0.00
1	8/31/2011	11	0290857	13		COFINS	01	7.60	21077.22	1601.88	0.00	0.00
1	8/31/2011	11	0290857	13		COFINS	04	7.60	1304.83	99.17	0.00	0.00
1	8/31/2011	11	0290857	13	6101	COFINS	01	7.60	260.95	19.83	0.00	0.00
1	8/31/2011	5	0310801	90000033		ICMS	40	0.00	0.00	0.00	1431.67	0.00
1	8/31/2011	5	0310801	90000033		IPI	02	0.00	0.00	0.00	1431.67	0.00
1	8/31/2011	5	0310801	90000033		PIS	06	0.00	1431.67	0.00	0.00	0.00
1	8/31/2011	5	0310801	90000033		COFINS	06	0.00	1431.67	0.00	0.00	0.00
1	8/31/2011	UN	0340801	1	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	UN	0340801	1	1101	PIS	06	0.00	1.00	0.02	0.00	0.00
1	8/31/2011	UN	0340801	1	1101	COFINS	06	0.00	1.00	0.08	0.00	0.00
1	8/31/2011	UN	3108001	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/31/2011	UN	3108001	12704	1101	PIS	06	0.00	2500.00	41.25	0.00	0.00
1	8/31/2011	UN	3108001	12704	1101	COFINS	06	0.00	2500.00	190.00	0.00	0.00
