Estabelecimento	Série	Nota Fiscal	Emitente	Nat. Operação	Data NF	Item	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros	Valor Serviço Subcontratado	Valor Retenção Adicional	Valor Retenção Não Pago	Valor Serviço - Cond. Especial 15 anos	Valor Serviço - Cond. Especial 20 anos	Valor Serviço - Cond. Especial 25 anos	Valor Retenção Adicional Não Pago
1	1	0004001	13	211ST	8/9/2011	40F	PIS	07	0.00	300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004001	13	211ST	8/9/2011	40F	COFINS	07	0.00	300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004001	13	211ST	8/9/2011	40T	ICMS	10	7.00	80.70	5.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004001	13	211ST	8/9/2011	40T	IPI	01	0.00	80.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004001	13	211ST	8/9/2011	40T	PIS	07	0.00	80.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004001	13	211ST	8/9/2011	40T	COFINS	07	0.00	80.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	4680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	4680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	4680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	4680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	2520.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	2520.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	2520.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0007177	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	2520.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	3120.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	3120.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	3120.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	3120.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0008188	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	780.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	2340.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	2340.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	2340.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	2340.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	ICMS	40	0.00	0.00	0.00	1680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	IPI	02	0.00	0.00	0.00	1680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	PIS	06	0.00	1680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0009199	90000033	2311	8/9/2011	SOJA	COFINS	06	0.00	1680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFF	8/9/2011	.COMPRASREFERENC	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFF	8/9/2011	.COMPRASREFERENC	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFF	8/9/2011	.COMPRASREFERENC	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFR	8/9/2011	.COMPRASREFERENC	ICMS	00	17.00	50.00	8.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFR	8/9/2011	.COMPRASREFERENC	IPI	49	5.00	50.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFR	8/9/2011	.COMPRASREFERENC	PIS	06	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208151	12704	111EFR	8/22/2011	.COMPRAS	PIS	06	0.00	10000.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0070811	12704	111EFR	8/9/2011	.COMPRASREFERENC	COFINS	06	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090801	90000033	210202	8/9/2011	TRIGO	ICMS	40	0.00	0.00	0.00	18000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090801	90000033	210202	8/9/2011	TRIGO	IPI	02	0.00	0.00	0.00	18000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090801	90000033	210202	8/9/2011	TRIGO	PIS	06	0.00	18000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090801	90000033	210202	8/9/2011	TRIGO	COFINS	06	0.00	18000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090802	90000033	210202	8/9/2011	TRIGO	ICMS	40	0.00	0.00	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090802	90000033	210202	8/9/2011	TRIGO	IPI	02	0.00	0.00	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090802	90000033	210202	8/9/2011	TRIGO	PIS	06	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0090802	90000033	210202	8/9/2011	TRIGO	COFINS	06	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0090811	12704	111EFF	8/9/2011	.COMPRAS.LOTE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0090811	12704	111EFF	8/9/2011	.COMPRAS.LOTE	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0090811	12704	111EFF	8/9/2011	.COMPRAS.LOTE	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290846	70	611TB	8/9/2011	.DANFE-TRIBUTADO	ICMS	00	25.00	1000.00	250.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290846	70	611TB	8/9/2011	.DANFE-TRIBUTADO	IPI	50	10.00	1000.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290846	70	611TB	8/9/2011	.DANFE-TRIBUTADO	PIS	01	1.65	1000.00	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290846	70	611TB	8/9/2011	.DANFE-TRIBUTADO	COFINS	01	7.60	1000.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	.COMPRAS	ICMS	00	7.00	2950.00	206.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	.COMPRAS	IPI	52	0.00	0.00	0.00	2100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	.COMPRAS	PIS	01	1.65	2950.00	48.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	.COMPRAS	COFINS	01	7.60	2950.00	224.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	40F	ICMS	00	7.00	2950.00	206.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	40F	IPI	52	0.00	0.00	0.00	2100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	40F	PIS	01	1.65	2950.00	48.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290847	4	611STA	8/9/2011	40F	COFINS	01	7.60	2950.00	224.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	DD	ICMS	10	7.00	1005.98	70.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	DD	ICMS/ST	10	18.00	1241.65	153.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	DD	IPI	52	0.00	0.00	0.00	1005.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	DD	PIS	01	1.65	1005.98	16.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	DD	COFINS	01	7.60	1005.98	76.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	13D	ICMS	10	7.00	120.72	8.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	13D	ICMS/ST	10	18.00	149.01	18.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	13D	IPI	52	0.00	0.00	0.00	120.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	13D	PIS	02	1.65	120.72	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290848	1	611SUB	8/9/2011	13D	COFINS	02	7.60	120.72	9.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	40F	ICMS	40	0.00	0.00	0.00	90.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	40F	IPI	51	0.00	0.00	0.00	0.00	85.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	40F	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	40F	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	13D	ICMS	40	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	13D	IPI	51	0.00	0.00	0.00	0.00	47.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	13D	PIS	02	1.65	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290849	13	69DEVL	8/9/2011	13D	COFINS	02	7.60	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	40T	ICMS	10	7.00	3684.69	257.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	40T	ICMS/ST	10	25.00	4937.48	976.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	40T	IPI	52	0.00	0.00	0.00	2642.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	40T	PIS	01	1.65	3684.69	60.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	40T	COFINS	01	7.60	3684.69	280.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	13D	ICMS	10	7.00	536.59	37.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	13D	ICMS/ST	10	25.00	719.03	142.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	13D	IPI	52	0.00	0.00	0.00	384.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	13D	PIS	02	1.65	536.59	8.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	611ST	8/9/2011	13D	COFINS	02	7.60	536.59	40.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	6111	8/9/2011	.COMPRAS	ICMS	40	0.00	0.00	0.00	1788.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	6111	8/9/2011	.COMPRAS	IPI	50	5.00	1788.72	89.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	6111	8/9/2011	.COMPRAS	PIS	01	1.65	1788.72	29.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290850	13	6111	8/9/2011	.COMPRAS	COFINS	01	7.60	1788.72	135.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	40F	ICMS	00	7.00	1713.39	119.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	40F	IPI	51	0.00	0.00	0.00	0.00	1713.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	40F	PIS	01	1.65	1713.39	28.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	40F	COFINS	01	7.60	1713.39	130.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	13F	ICMS	00	7.00	633.94	44.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	13F	IPI	51	0.00	0.00	0.00	0.00	633.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	13F	PIS	01	1.65	633.94	10.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	6123	8/9/2011	13F	COFINS	01	7.60	633.94	48.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	611ST	8/9/2011	.COMPRAS	ICMS	10	7.00	422.67	29.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	611ST	8/9/2011	.COMPRAS	ICMS/ST	10	25.00	566.38	112.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	611ST	8/9/2011	.COMPRAS	IPI	52	0.00	0.00	0.00	270.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	611ST	8/9/2011	.COMPRAS	PIS	01	1.65	422.67	6.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290851	70	611ST	8/9/2011	.COMPRAS	COFINS	01	7.60	422.67	32.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290855	13	611-IE	8/9/2011	.DANFE-TAMANHOCP	ICMS	90	0.00	0.00	0.00	0.00	1030.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290855	13	611-IE	8/9/2011	.DANFE-TAMANHOCP	IPI	51	0.00	0.00	0.00	0.00	1030.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290855	13	611-IE	8/9/2011	.DANFE-TAMANHOCP	PIS	01	1.65	1030.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11	0290855	13	611-IE	8/9/2011	.DANFE-TAMANHOCP	COFINS	01	7.60	1030.00	78.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13D	ICMS	00	25.00	916.70	229.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13D	IPI	51	0.00	0.00	0.00	0.00	916.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13D	PIS	02	0.00	916.70	15.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13D	COFINS	02	0.00	916.70	69.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13F	ICMS	00	25.00	550.02	137.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13F	IPI	51	0.00	0.00	0.00	0.00	550.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13F	PIS	01	0.00	550.02	9.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000011	1	611TB	8/10/2011	13F	COFINS	01	0.00	550.02	41.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13D	ICMS	00	25.00	916.70	229.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13D	IPI	50	0.00	0.00	0.00	0.00	916.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13D	PIS	03	0.00	916.70	15.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13D	COFINS	01	0.00	916.70	69.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13F	ICMS	00	25.00	183.34	45.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13F	IPI	54	0.00	0.00	0.00	0.00	183.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13F	PIS	02	0.00	183.34	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000012	1	611TB	8/10/2011	13F	COFINS	04	0.00	183.34	13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	40T	ICMS	10	7.00	2060.00	144.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	40T	ICMS/ST	10	0.00	4937.48	976.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	40T	IPI	02	0.00	0.00	0.00	2060.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	40T	PIS	01	1.65	2060.00	33.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	40T	COFINS	01	7.60	2060.00	156.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	13D	ICMS	10	7.00	300.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	13D	ICMS/ST	10	0.00	719.03	142.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	13D	IPI	02	0.00	0.00	0.00	300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	13D	PIS	01	1.65	300.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	13D	COFINS	01	7.60	300.00	22.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	.COMPRAS	ICMS	30	0.00	0.00	0.00	1050.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	.COMPRAS	IPI	00	5.00	1000.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	.COMPRAS	PIS	01	1.65	1000.00	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000500	13	211DEV	8/10/2011	.COMPRAS	COFINS	01	7.60	1000.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	100	0001111	1	111MRI	8/10/2011	AAA	ICMS	90	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	100	0001111	1	111MRI	8/10/2011	AAA	IPI	03	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	100	0001111	1	111MRI	8/10/2011	AAA	PIS	06	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	100	0001111	1	111MRI	8/10/2011	AAA	COFINS	06	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001330	12704	111FAF	8/10/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001330	12704	111FAF	8/10/2011	.COMPRAS	PIS	06	0.00	400.00	6.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001330	12704	111FAF	8/10/2011	.COMPRAS	COFINS	06	0.00	400.00	30.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001334	12704	111EFF	8/10/2011	LOD01	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001334	12704	111EFF	8/10/2011	LOD01	PIS	06	0.00	140.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001334	12704	111EFF	8/10/2011	LOD01	COFINS	06	0.00	140.00	10.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001335	12704	111EFR	8/10/2011	LOD01	ICMS	00	17.00	140.00	23.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001335	12704	111EFR	8/10/2011	LOD01	IPI	49	5.00	140.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001335	12704	111EFR	8/10/2011	LOD01	PIS	06	0.00	140.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001335	12704	111EFR	8/10/2011	LOD01	COFINS	06	0.00	140.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001336	12704	111EFF	8/10/2011	LOD01	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001336	12704	111EFF	8/10/2011	LOD01	PIS	06	0.00	396.00	6.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001336	12704	111EFF	8/10/2011	LOD01	COFINS	06	0.00	396.00	30.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111EFR	8/10/2011	LOD01	ICMS	00	17.00	396.00	67.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111EFR	8/10/2011	LOD01	IPI	49	5.00	396.00	19.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111EFR	8/10/2011	LOD01	PIS	06	0.00	396.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111EFR	8/10/2011	LOD01	COFINS	06	0.00	396.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111FAF	8/10/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001337	12704	111FAF	8/10/2011	.COMPRAS	PIS	06	0.00	180.00	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
